,kinect_id,person_id,movementAmount,isTalking,headAngle,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,leanVector_x,leanVector_z,weighted_name,timeframe,minute,activity
1035,3455463847,7.20576E+16,3.734,FALSE,-1.30606534,2.74603207,1.079369,1.2570312,2.64545629,1.246781,1.0450785,2.8628258,1.010409,1.0353861,2.64847846,1.020118,0.9919186,2.8831321,0.922874,0.8931515,2.76347988,0.898105,0.8672455,2.5110421,0.951663,0.9375913,-0.1261892,0.03769846,ben,4/6/18 16:45,4/6/18 16:45,i
1036,3455463847,7.20576E+16,8.768,FALSE,1.362234955,3.5067255,1.812481,0.9080087,3.5665822,1.915504,0.9175355,3.6958576,1.688894,0.8719762,3.4028045,1.90053,0.816828,3.812943,1.745424,0.9149279,3.2532803,1.436,0.8912193,3.6347471,1.605796,0.843889,1,0.5347753,kim,4/6/18 16:45,4/6/18 16:45,i
1037,3455463847,7.20576E+16,18.58,FALSE,-1.541983702,3.784195,1.806244,0.8968531,3.65626,1.879278,0.9473916,3.6084787,1.693219,0.8192665,3.5372019,1.740071,0.8681349,3.6928505,1.574964,0.8447678,3.3987692,1.598799,0.7221722,3.6596042,1.710209,0.8898199,1,-0.4554641,kim,4/6/18 16:45,4/6/18 16:45,i
1038,3455463847,7.20576E+16,0,FALSE,-1.519226222,2.8522012,2.939261,1.6124854,2.76439094,2.74203,1.3614812,3.0288493,2.772618,1.3813598,2.66535899,2.757495,1.1886897,3.1920652,2.758084,1.2019645,2.8414415,2.696742,1.3498522,3.0912257,2.733835,0.8882569,-1,0.4741934,ken,4/6/18 16:45,4/6/18 16:45,i
1039,3455463847,7.20576E+16,1.595,FALSE,-1.532760337,2.74757523,1.074421,1.2551821,2.64900228,1.236758,1.0392245,2.8645033,1.009111,1.0354947,2.65027441,1.009573,0.9881919,2.8867686,0.923546,0.8925429,2.73735081,0.901333,0.8684779,2.65144977,0.909077,0.8927162,-0.123382,0.02571955,ben,4/6/18 16:45,4/6/18 16:45,i
1040,9615764747,7.20576E+16,29.054,FALSE,-1.446395659,2.645128187,2.380036405,1.9215892,2.761574493,2.287315454,1.7160251,2.475086677,2.385712235,1.7025627,2.610726533,2.432724064,1.51906709,2.366320982,2.395605573,1.50472918,2.42105347,2.405229986,1.63563102,2.456125604,2.601012576,1.3957293,-0.8061647,0.03383595,ken,4/6/18 16:45,4/6/18 16:45,i
1041,3455463847,7.20576E+16,14.674,FALSE,-1.541983702,3.808517,1.804659,0.8966334,3.6624788,1.871864,0.9473277,3.629402,1.759979,0.8334942,3.5203154,1.755145,0.8719072,3.6480413,1.610935,0.8329266,3.3442215,1.707704,0.748107,3.810599,1.575178,0.9194529,1,-0.164781,kim,4/6/18 16:45,4/6/18 16:45,i
1042,3455463847,7.20576E+16,1.572,FALSE,-1.353501509,2.74667921,1.073339,1.2581519,2.64959159,1.227829,1.0403342,2.86406,1.010419,1.0381022,2.66314636,0.996681,1.0698665,2.8794469,0.924511,0.8943691,2.8962377,0.985448,1.0861018,2.6172037,0.917586,0.9171016,-0.1261579,0.007369451,ben,4/6/18 16:45,4/6/18 16:45,i
1043,3455463847,7.20576E+16,106.129,FALSE,-1.519226222,1.396481,3.784083,1.554713457,1.322737,3.645929,1.357284,1.421752,3.83195,1.3948048,1.290759,3.568713,1.2049598,1.400158,4.003459,1.46875462,1.434729,3.594632,1.1524938,1.395558,3.78636,1.58882925,-0.06867798,0.4354817,ken,4/6/18 16:45,4/6/18 16:45,i
1044,3455463847,7.20576E+16,106.129,FALSE,-1.519226222,1.425653,3.773747,1.560343232,1.362978,3.630304,1.3532909,1.467329,3.768104,1.3259751,1.370452,3.546984,1.1960699,1.358961,3.570099,1.2390872,1.576998,3.631715,1.2521957,1.391796,3.650666,1.49814564,0.03985068,0.3635578,sue,4/6/18 16:45,4/6/18 16:45,i
1045,3455463847,7.20576E+16,3.264,FALSE,-1.541983702,3.848453,1.797838,0.8982811,3.6819021,1.863128,0.9497875,3.6251388,1.749839,0.8256899,3.534766,1.754547,0.8773169,3.6491671,1.603293,0.8329759,3.4106763,1.67297,0.6719227,3.78115,1.73212,0.9100392,1,-0.2161893,kim,4/6/18 16:45,4/6/18 16:45,cben
1046,3455463847,7.20576E+16,6.18,FALSE,-1.21109679,2.74229284,1.070667,1.262493,2.64553293,1.232096,1.0526605,2.8744183,1.025665,1.0644327,2.66240781,1.000732,1.0785147,2.76666217,0.952731,0.9562116,2.8969689,0.988846,1.088732,2.5226501,0.934071,0.92929,-0.1468736,0.01198157,ben,4/6/18 16:45,4/6/18 16:45,ckim
1047,3455463847,7.20576E+16,99.823,FALSE,0.974363189,1.257671,4.221845,1.4360599,1.071091,4.169347,1.3949007,1.307041,4.17474,1.3806484,1.025078,4.179839,1.2619919,1.308338,4.151806,1.2378883,0.934062,4.233089,1.1751663,1.311446,4.14344,1.0625245,0.2411609,0.09042202,sue,4/6/18 16:45,4/6/18 16:45,i
1048,3455463847,7.20576E+16,2.636,FALSE,-1.541983702,3.860183,1.802533,0.8980962,3.6663957,1.875619,0.9478383,3.6462454,1.729266,0.8504921,3.5308883,1.755963,0.8721577,3.6447601,1.584992,0.8187225,3.4082248,1.610436,0.6995632,3.743423,1.72375,0.8988221,1,-0.1857446,kim,4/6/18 16:45,4/6/18 16:46,cben
1049,3455463847,7.20576E+16,2.895,FALSE,-1.170374095,2.73713915,1.069787,1.2599167,2.64241365,1.238065,1.064963,2.8747192,1.027301,1.0651746,2.66885026,1.006274,1.0689632,2.77017162,0.960725,0.950738,2.9004504,0.981734,1.0760386,2.5093807,0.973682,0.9271718,-0.1633065,-0.009322348,ben,4/6/18 16:45,4/6/18 16:46,ckim
1050,3455463847,7.20576E+16,10.457,FALSE,0.974363189,1.227425,4.194416,1.47081947,1.089318,4.120344,1.4149956,1.308418,4.137709,1.3911035,1.016307,4.110617,1.3021546,1.313816,4.090789,1.2288659,1.008277,4.117216,1.1548916,1.282624,3.999899,1.0412477,0.2630025,0.1995686,sue,4/6/18 16:45,4/6/18 16:46,i
1051,3455463847,7.20576E+16,1.707,FALSE,-1.436852773,3.847542,1.805095,0.8986706,3.667354,1.874604,0.9484483,3.6613795,1.716732,0.8614335,3.5421677,1.74651,0.8727315,3.6351894,1.583513,0.8075264,3.4277309,1.610616,0.6979465,3.734202,1.713702,0.8953743,1,-0.217966,kim,4/6/18 16:45,4/6/18 16:46,cben
1052,3455463847,7.20576E+16,4.545,FALSE,-1.170374095,2.730663198,1.070772,1.2554714,2.63936932,1.242659,1.0611826,2.8744093,1.027322,1.0653082,2.67257975,1.011791,1.057393,2.77016938,0.960673,0.9506384,2.8955791,0.978551,1.0728398,2.5096725,0.974844,0.9266911,-0.1767401,-0.01282348,ben,4/6/18 16:45,4/6/18 16:46,ckim
1053,3455463847,7.20576E+16,19.698,FALSE,0.974363189,1.206396,4.222797,1.53819582,1.08201,4.09769,1.4381364,1.231073,4.144379,1.4535357,1.042603,4.050097,1.3016065,1.291836,4.094747,1.3514506,1.028893,4.054805,1.1061167,1.256607,4.077961,1.1668047,0.0643422,0.58398,sue,4/6/18 16:45,4/6/18 16:46,i
1054,3455463847,7.20576E+16,0,FALSE,1.485979747,2.6175362,3.398822,1.44975,2.5406651,3.401107,1.3358924,2.73625071,3.435329,1.3426381,2.500351,3.324506,1.1967454,2.74836111,3.427129,1.2242893,2.5349749,3.336044,1.0678663,2.766004,3.404883,1.0888958,-1,-0.0597406,ken,4/6/18 16:45,4/6/18 16:46,i
1055,3455463847,7.20576E+16,5.42,FALSE,0.974363189,1.190898,4.212159,1.53096205,1.08818,4.094865,1.4446509,1.230277,4.121999,1.4460041,1.043117,4.043526,1.3013042,1.252389,4.05956,1.3380549,1.042924,4.032326,1.0753694,1.20333,4.042138,1.1315295,-0.08551918,0.5839696,sue,4/6/18 16:45,4/6/18 16:46,i
1056,3455463847,7.20576E+16,2.528,FALSE,-1.436852773,3.856775,1.798394,0.9008923,3.6622828,1.877369,0.9488889,3.6470972,1.707915,0.8737459,3.5282423,1.758649,0.8760434,3.6454072,1.581955,0.8039751,3.3900371,1.596259,0.7104714,3.7251652,1.705764,0.8972062,1,-0.1968035,kim,4/6/18 16:45,4/6/18 16:46,cben
1057,3455463847,7.20576E+16,1.76,FALSE,-1.251429647,2.76704763,1.100047,1.2786785,2.6536352,1.243156,1.0695722,2.8806557,1.030553,1.072253,2.67022197,1.010588,1.0793455,2.78211513,0.959387,0.9549228,2.9063105,0.995583,1.0964329,2.5164019,0.96686,0.953238,-0.06006097,0.09558683,ben,4/6/18 16:45,4/6/18 16:46,ckim
1058,3455463847,7.20576E+16,1.793,FALSE,-1.436852773,3.855825,1.795812,0.8948513,3.6724642,1.870942,0.9493743,3.6521059,1.711711,0.8762816,3.5310719,1.763997,0.8754216,3.6439607,1.589103,0.8025996,3.3994308,1.618722,0.7594898,3.7243746,1.704353,0.8925376,1,-0.1754332,kim,4/6/18 16:45,4/6/18 16:46,cben
1059,3455463847,7.20576E+16,6.496,FALSE,-1.183939198,2.7968381,1.121598,1.2887491,2.66926034,1.242393,1.078157,2.8823831,1.047716,1.0903186,2.67418626,1.009128,1.0815239,2.9243187,0.952773,0.9567288,2.9202593,1.056072,1.1162049,2.6799365,1.078221,0.9332541,-0.01563666,0.1980706,ben,4/6/18 16:45,4/6/18 16:46,ckim
1060,3455463847,7.20576E+16,15.124,FALSE,-0.991703409,2.77221391,1.115034,1.2783591,2.65976757,1.243514,1.0574797,2.8723049,1.031415,1.0632674,2.6203882,1.15443,0.8535847,2.8720854,0.938978,0.9218647,2.8617667,1.322443,0.8716521,2.5905853,0.940967,0.8222435,-0.04258887,0.1690716,ben,4/6/18 16:45,4/6/18 16:46,ckim
1061,3455463847,7.20576E+16,2.246,FALSE,-1.436852773,3.840958,1.796625,0.8898626,3.672052,1.876508,0.9493759,3.6401922,1.719715,0.8811078,3.542485,1.756435,0.8753297,3.6476953,1.599069,0.8064635,3.3967035,1.624153,0.7667366,3.7176271,1.701141,0.8919351,1,-0.1851465,kim,4/6/18 16:45,4/6/18 16:46,cben
1062,3455463847,7.20576E+16,7.586,FALSE,-1.195633982,2.77612508,1.091037,1.2700462,2.65891892,1.220157,1.0434155,2.8777423,1.025618,1.0519827,2.6141717,1.07608,0.8713325,2.9063198,0.939905,0.9101031,2.63962978,0.886624,0.9963336,2.65279353,0.891966,0.9894343,-0.0222159,0.08616925,ben,4/6/18 16:45,4/6/18 16:46,ckim
1063,9615764747,7.20576E+16,0,FALSE,1.244304777,0.986235148,1.758878873,2.0864142,1.099977184,1.694806568,1.8684497,1.043797803,1.737864264,1.9098414,1.053680327,1.686632014,1.6710211,1.150315867,1.723664201,1.8033228,0.960115747,1.694919602,1.51869797,1.003552784,1.876895994,2.1426178,0.2304955,0.3328848,sue,4/6/18 16:45,4/6/18 16:46,i
1064,3455463847,7.20576E+16,1.296,FALSE,-1.436852773,3.857252,1.801162,0.9008618,3.6576452,1.876414,0.9478055,3.6507926,1.703576,0.8715733,3.5248703,1.760483,0.8758228,3.6425686,1.581607,0.7996238,3.3871761,1.615642,0.7093454,3.7068008,1.692081,0.8837491,1,-0.193344,kim,4/6/18 16:45,4/6/18 16:46,cben
1065,3455463847,7.20576E+16,14.563,FALSE,-1.367346872,2.77085088,1.075915,1.2522259,2.6594821,1.200573,1.0292675,2.8852049,1.023707,1.0406911,2.6251717,1.109563,0.8254273,2.9423602,0.952804,0.900727,2.44974,1.071256,0.7918094,2.68647794,0.890777,0.9749788,-0.01631704,0.02761137,ben,4/6/18 16:45,4/6/18 16:46,ckim
1066,3455463847,7.20576E+16,0,FALSE,0.974363189,1.231835,4.248845,1.4113977,1.190012,4.209178,1.4050199,1.413938,4.196768,1.3334786,1.095067,4.212526,1.2703045,1.493729,4.178587,1.1925265,1.200108,4.202744,1.4137949,1.486478,4.06336,0.9841363,-0.7860764,0.9112145,sue,4/6/18 16:45,4/6/18 16:46,i
1067,3455463847,7.20576E+16,1.814,FALSE,-1.436852773,3.783653,1.804468,0.8946186,3.6562912,1.879126,0.9472233,3.5476281,1.681993,0.8614038,3.5223568,1.763474,0.8774153,3.6647895,1.626538,0.8266708,3.3899898,1.623867,0.7150278,3.775414,1.741362,0.9179865,1,-0.469476,kim,4/6/18 16:45,4/6/18 16:46,cben
1068,3455463847,7.20576E+16,4.256,FALSE,-1.540728702,2.76605552,1.070488,1.2486466,2.65915301,1.196503,1.0246544,2.8858558,1.023113,1.0404615,2.6085324,1.088317,0.8358273,2.9417668,0.951485,0.9003179,2.4443586,1.059688,0.792347,2.729315451,0.899926,0.9320439,-0.02171102,0.002891652,ben,4/6/18 16:46,4/6/18 16:46,ckim
1069,3455463847,7.20576E+16,1.798,FALSE,-1.436852773,3.855685,1.800911,0.8994571,3.6584604,1.878705,0.9482841,3.6501746,1.704286,0.872602,3.5342262,1.75678,0.8724678,3.6426242,1.583325,0.7999162,3.4067328,1.614391,0.7126829,3.7080573,1.692475,0.8871079,1,-0.189562,kim,4/6/18 16:46,4/6/18 16:46,cben
1070,3455463847,7.20576E+16,29.22,FALSE,0.974363189,1.457952,4.210127,1.4366914,1.310197,4.170648,1.35991,1.513179,4.167543,1.3702009,1.258331,4.162235,1.2415824,1.568094,4.151804,1.2900658,1.205581,4.100236,1.343627,1.529779,4.124251,1.1334429,0.1229769,0.162395,sue,4/6/18 16:46,4/6/18 16:46,i
1071,3455463847,7.20576E+16,0.872,FALSE,-1.436852773,3.783227,1.80256,0.8944544,3.6534617,1.878225,0.9470367,3.5653504,1.68645,0.871497,3.5222762,1.762186,0.8748374,3.6690759,1.616818,0.8210849,3.393106,1.622262,0.7105783,3.773648,1.737964,0.9167202,1,-0.4720782,kim,4/6/18 16:46,4/6/18 16:46,cben
1072,3455463847,7.20576E+16,1.33,FALSE,-1.540728702,2.75999185,1.068782,1.2430081,2.65792932,1.198347,1.0270812,2.8862829,1.023888,1.0397411,2.6079613,1.092437,0.8330132,2.9414939,0.951891,0.899504,2.4371563,1.098876,0.7750186,2.69412681,0.891969,0.9693515,-0.03479049,-0.01178128,ben,4/6/18 16:46,4/6/18 16:46,ckim
1073,3455463847,7.20576E+16,18.241,FALSE,0.974363189,1.432771,4.239961,1.47109985,1.304732,4.179311,1.3604097,1.504671,4.171735,1.3701861,1.2319,4.199939,1.2482163,1.590974,4.157932,1.3118116,1.345538,4.236206,1.1822111,1.505001,4.126969,1.1668906,0.2216465,0.2380977,sue,4/6/18 16:46,4/6/18 16:46,i
1074,3455463847,7.20576E+16,0.872,FALSE,-1.436852773,3.784065,1.803609,0.8947597,3.6600213,1.877904,0.9478745,3.5663447,1.686603,0.8715121,3.5260437,1.765384,0.8752332,3.6693107,1.61601,0.8204741,3.3981196,1.629926,0.7168295,3.765256,1.73777,0.9122873,1,-0.4664943,kim,4/6/18 16:46,4/6/18 16:46,cben
1075,3455463847,7.20576E+16,1.725,FALSE,-1.436852773,3.866225,1.79893,0.9093165,3.6633812,1.86278,0.9454352,3.6795382,1.702424,0.8697164,3.5344942,1.745196,0.8718289,3.6258358,1.589347,0.8027925,3.4106668,1.614637,0.7020216,3.742489,1.713404,0.8973891,1,-0.190394,kim,4/6/18 16:46,4/6/18 16:46,cben
1076,3455463847,7.20576E+16,0.532,FALSE,-1.540728702,2.75697114,1.065257,1.2395307,2.65691414,1.196312,1.0230394,2.8870397,1.023907,1.0396208,2.62849602,1.107411,0.8175996,2.9415173,0.951991,0.8990664,2.4416034,1.070935,0.7875418,2.725894315,0.899736,0.9343315,-0.05432101,-0.03338188,ben,4/6/18 16:46,4/6/18 16:46,ckim
1077,9615764747,7.20576E+16,0,FALSE,-1.428435029,0.976443739,1.819637676,2.1073112,1.065700461,1.803370813,2.0088529,1.045048726,1.745472064,1.677827,1.105312914,1.78214599,1.8426324,1.010595782,1.757522446,1.555727564,1.047133637,1.779222856,1.65741764,1.194541254,1.836193431,1.4328425,0.2543942,0.868358,sue,4/6/18 16:45,4/6/18 16:46,i
1078,3455463847,7.20576E+16,1.277,FALSE,-1.436852773,3.865697,1.79745,0.8961374,3.6586634,1.875141,0.9484337,3.6632344,1.695084,0.8724591,3.5468739,1.744992,0.8690893,3.6282688,1.582572,0.7953607,3.4071216,1.616027,0.7111301,3.7156322,1.700899,0.8919729,1,-0.1864587,kim,4/6/18 16:46,4/6/18 16:46,cben
1079,3455463847,7.20576E+16,1.171,FALSE,-1.540728702,2.7544177,1.062845,1.2402404,2.6573585,1.193441,1.0227416,2.8866725,1.023521,1.0408572,2.6238907,1.091416,0.8234449,2.9409333,0.950649,0.9006193,2.4457847,1.072414,0.7890871,2.723985507,0.898287,0.9346531,-0.0590151,-0.03989206,ben,4/6/18 16:46,4/6/18 16:46,ckim
1080,3455463847,7.20576E+16,0.424,FALSE,-1.514987641,2.77532587,1.093772,1.2628483,2.6593123,1.200203,1.0282483,2.8856247,1.025027,1.0416163,2.62858815,1.102769,0.8264767,2.9447301,0.953406,0.9027921,2.4478483,1.074527,0.7898299,2.727211572,0.897535,0.9344841,-0.004327306,0.0722859,ben,4/6/18 16:46,4/6/18 16:46,ckim
1081,3455463847,7.20576E+16,2.97,FALSE,-1.436852773,3.786729,1.801967,0.8953951,3.6578967,1.874662,0.9483596,3.5536089,1.675993,0.8642218,3.5417403,1.744935,0.8750189,3.6672652,1.620478,0.8233592,3.4155839,1.613722,0.7093885,3.770521,1.737386,0.9196897,1,-0.4192682,kim,4/6/18 16:46,4/6/18 16:46,cben
1082,3455463847,7.20576E+16,3.343,FALSE,-1.436852773,3.858519,1.801495,0.9035858,3.6636204,1.882401,0.9482342,3.6568325,1.696224,0.8701288,3.5319531,1.767691,0.8777551,3.6351149,1.583357,0.7902245,3.3745113,1.648484,0.7665926,3.727597,1.713057,0.897189,1,-0.1904761,kim,4/6/18 16:46,4/6/18 16:46,cben
1083,3455463847,7.20576E+16,2.005,FALSE,-1.444623282,2.77502947,1.085255,1.2559252,2.66028604,1.200736,1.0293523,2.885477,1.025079,1.0406413,2.6255393,1.107204,0.8265608,2.9453723,0.955508,0.9012615,2.4476917,1.079189,0.7863488,2.68640895,0.894513,0.9669298,-0.007083725,0.0430819,ben,4/6/18 16:46,4/6/18 16:46,ckim
1084,3455463847,7.20576E+16,0,FALSE,0.974363189,2.1436466,2.43613,1.4119879,2.0811969,2.340395,1.1990607,2.3022277,2.445246,1.1952208,2.0021243,2.34661,0.9916768,2.1071226,2.367135,1.0714714,2.0621469,2.315219,0.7920571,1.9719624,2.345185,0.9587326,0.0619913,0.03551654,sue,4/6/18 16:46,4/6/18 16:46,i
1085,3455463847,7.20576E+16,2.787,FALSE,-1.436852773,3.835273,1.795072,0.8915814,3.6623737,1.878006,0.9477917,3.6616821,1.717382,0.890786,3.5495171,1.747041,0.8730372,3.6374719,1.606356,0.8093533,3.4006687,1.612365,0.7203504,3.742255,1.710214,0.8971923,1,-0.177648,kim,4/6/18 16:46,4/6/18 16:46,cben
1086,3455463847,7.20576E+16,0.561,FALSE,-1.553632661,2.77023754,1.079977,1.2512805,2.65914405,1.201585,1.02881,2.8858004,1.024876,1.0403124,2.62978491,1.104202,0.8266765,2.9439469,0.954528,0.9004656,2.443936,1.071333,0.7880602,2.68117787,0.892493,0.9680352,-0.01974342,0.03186475,ben,4/6/18 16:46,4/6/18 16:46,ckim
1087,3455463847,7.20576E+16,0,FALSE,-1.343314783,1.429671,4.208037,1.4316838,1.358461,4.178588,1.3365006,1.540648,4.183015,1.3680962,1.303925,4.188953,1.2371254,1.555692,4.156997,1.2542578,1.272443,4.198913,1.1436644,1.54177,4.108556,1.1108943,0.4880383,0.002892692,ken,4/6/18 16:46,4/6/18 16:46,i
1088,3455463847,7.20576E+16,0.528,FALSE,-1.535401015,2.76643889,1.074336,1.248306,2.65894611,1.198132,1.0256976,2.8859076,1.024224,1.0402748,2.6283824,1.100712,0.8237319,2.9434643,0.953379,0.9003501,2.4441458,1.070772,0.7878881,2.68030334,0.890961,0.9669485,-0.02708039,0.0115514,ben,4/6/18 16:46,4/6/18 16:46,ckim
1089,3455463847,7.20576E+16,183.648,FALSE,-1.343314783,1.236079098,4.258510271,1.54364689,1.201715427,4.196063206,1.5079359,1.380014123,4.230795397,1.468321915,1.233142294,4.196048806,1.3660422,1.381124581,4.279621439,1.37334585,1.197749918,4.223002789,1.1815936,1.401714066,4.306482461,1.1981021,-0.04588433,0.4978183,ken,4/6/18 16:46,4/6/18 16:46,i
1090,3455463847,7.20576E+16,191.576,FALSE,0.974363189,2.1453162,2.417362,1.4092548,2.0714097,2.341072,1.1947642,2.3045332,2.448028,1.1940228,2.002545,2.344838,0.9879478,2.1210162,2.373401,1.0887173,2.0661518,2.311578,0.7909871,1.980982,2.342709,0.9590942,0.02328975,-0.01356145,sue,4/6/18 16:46,4/6/18 16:46,i
1091,3455463847,7.20576E+16,2.098,FALSE,-1.436852773,3.867434,1.796649,0.8983407,3.6669522,1.872624,0.9505248,3.6963201,1.69049,0.8762557,3.533027,1.761475,0.8800476,3.6154757,1.601326,0.8044579,3.3941378,1.606022,0.7046371,3.733655,1.701317,0.8957407,1,-0.1827837,kim,4/6/18 16:46,4/6/18 16:46,cben
1092,3455463847,7.20576E+16,1.508,FALSE,-1.52040477,2.74675105,1.056851,1.2342362,2.65577448,1.17974,1.0097019,2.8862324,1.023939,1.0403268,2.62604167,1.088492,0.8180167,2.94113,0.952198,0.8997153,2.4411064,1.055535,0.7929939,2.7245818,0.900537,0.9271011,-0.08272451,-0.07563269,ben,4/6/18 16:46,4/6/18 16:47,ckim
1093,3455463847,7.20576E+16,1.358,FALSE,0.974363189,2.1378864,2.432596,1.4122464,2.0732287,2.34094,1.1965529,2.2981197,2.44646,1.1961813,2.0085186,2.341833,0.9935634,2.3249972,2.43866,0.9849894,2.067288,2.307853,0.7973711,2.0870603,2.332163,0.9574346,0.024598,0.03948644,sue,4/6/18 16:46,4/6/18 16:47,i
1094,3455463847,7.20576E+16,3.539,FALSE,-1.436852773,3.847615,1.793127,0.8935599,3.6685308,1.876256,0.9488738,3.691815,1.696326,0.8799978,3.5553102,1.748352,0.8712536,3.6201747,1.602835,0.8047281,3.4260381,1.615399,0.7095664,3.722183,1.588518,0.87961,1,-0.190031,kim,4/6/18 16:46,4/6/18 16:47,cben
1095,3455463847,7.20576E+16,22.488,FALSE,-1.343314783,1.287021145,4.243484557,1.531734305,1.224380344,4.150566361,1.48878604,1.419792118,4.164505822,1.45545965,1.240459155,4.154769716,1.3763545,1.394813131,4.23585987,1.41670351,1.213000911,4.211313606,1.2054777,1.409857223,4.242511629,1.22924365,0.0887238,0.6741629,ken,4/6/18 16:46,4/6/18 16:47,i
1096,3455463847,7.20576E+16,1.523,FALSE,-1.436852773,3.858571,1.793011,0.8986877,3.6614315,1.875305,0.9485754,3.6938025,1.692562,0.8780121,3.5298816,1.762024,0.8789008,3.6187452,1.597886,0.8076887,3.38596,1.625611,0.7827785,3.756698,1.7141,0.9008339,1,-0.1854405,kim,4/6/18 16:46,4/6/18 16:47,cben
1097,3455463847,7.20576E+16,0.973,FALSE,-1.52040477,2.74436655,1.052539,1.229333,2.65584218,1.177905,1.0113883,2.8862664,1.023835,1.0401302,2.62724017,1.087567,0.8149241,2.9407107,0.952343,0.899242,2.439371,1.060741,0.7902758,2.66296146,0.90239,0.9647469,-0.08908924,-0.08253395,ben,4/6/18 16:46,4/6/18 16:47,ckim
1098,3455463847,7.20576E+16,0.963,FALSE,0.974363189,2.1147841,2.455121,1.4109709,2.0540025,2.356247,1.2105526,2.2878745,2.440722,1.200838,1.9983917,2.325017,1.001373,2.1115414,2.323676,1.1261458,2.0729186,2.311289,0.7887621,1.9728395,2.310421,0.9859559,-0.04084837,0.1216026,sue,4/6/18 16:46,4/6/18 16:47,i
1099,3455463847,7.20576E+16,6.372,FALSE,-1.343314783,1.284641083,4.249200488,1.53368074,1.212132133,4.163468888,1.479813927,1.432569599,4.191286411,1.45113466,1.228342944,4.191081515,1.36146335,1.408551131,4.248351339,1.45543841,1.17178523,4.258611692,1.21785735,1.421980633,4.215789763,1.2691847,-0.01844366,0.7030619,ken,4/6/18 16:46,4/6/18 16:47,i
1100,3455463847,7.20576E+16,3.342,FALSE,-1.436852773,3.856928,1.798631,0.9030374,3.6698267,1.875115,0.9507588,3.6902181,1.689154,0.8817083,3.5362916,1.763912,0.8823976,3.6185269,1.600197,0.8026608,3.4054275,1.604025,0.7755497,3.738228,1.703847,0.8936727,1,-0.196368,kim,4/6/18 16:46,4/6/18 16:47,cben
1101,3455463847,7.20576E+16,1.193,FALSE,-1.52040477,2.74248399,1.050524,1.2273495,2.65643491,1.176682,1.010059,2.8861446,1.0237,1.0398664,2.62787823,1.088636,0.8139526,2.9410909,0.95238,0.8991024,2.4410604,1.060108,0.7892168,2.68539969,0.888359,0.9644466,-0.09369262,-0.08516541,ben,4/6/18 16:46,4/6/18 16:47,ckim
1102,3455463847,7.20576E+16,4.362,FALSE,-1.561341513,2.0978698,2.301815,1.3832508,2.000958,2.313879,1.2072776,2.1842045,2.246746,1.1741251,1.9713587,2.24647,1.060857,2.1891685,2.144833,0.9766531,2.2133659,2.173135,1.0638497,2.0307225,2.014555,0.8946081,-0.2866215,-0.4044484,ken,4/6/18 16:46,4/6/18 16:47,i
1103,3455463847,7.20576E+16,3.38,FALSE,-1.343314783,1.293539745,4.261846772,1.52584449,1.225793171,4.169739318,1.48245581,1.427827508,4.197115795,1.456147385,1.23259889,4.18914672,1.36454405,1.399073173,4.216297201,1.45949173,1.205604954,4.225764258,1.19773425,1.341763135,4.235116174,1.45154265,-0.004524976,0.7210642,ken,4/6/18 16:46,4/6/18 16:47,i
1104,3455463847,7.20576E+16,1.196,FALSE,-1.436852773,3.85584,1.794793,0.8950774,3.6608485,1.875399,0.9480123,3.6884392,1.695343,0.8864529,3.5430089,1.750901,0.8739507,3.6247049,1.601892,0.805996,3.3811647,1.643547,0.7247947,3.736423,1.700132,0.8946259,1,-0.1884789,kim,4/6/18 16:46,4/6/18 16:47,cben
1105,3455463847,7.20576E+16,0.465,FALSE,-1.52040477,2.74647387,1.047092,1.2273018,2.65884855,1.173798,1.0092492,2.8865356,1.022642,1.0394647,2.62642086,1.086651,0.8136739,2.9416753,0.950527,0.8991156,2.4414185,1.0654,0.7873861,2.66258848,0.902902,0.9627297,-0.07993442,-0.1106979,ben,4/6/18 16:46,4/6/18 16:47,ckim
1106,3455463847,7.20576E+16,27.072,FALSE,1.506169808,2.4422804,2.059982,1.3979681,2.2950661,2.094876,1.2046658,2.5578375,2.079504,1.2132107,2.2215716,2.093406,1.0680623,2.4762418,1.951951,1.0558819,2.2906942,1.810958,1.1043732,2.2698635,1.806178,1.1160055,-0.0563319,0.1217659,ken,4/6/18 16:46,4/6/18 16:47,i
1107,3455463847,7.20576E+16,0,FALSE,-1.094608146,2.124284806,3.264535101,1.690036705,2.083495955,3.339084992,1.510750445,2.091992114,3.30377879,1.52648016,1.973210859,3.330424954,1.2841603,2.0097488,3.308451123,1.322807,1.976087033,3.077070744,1.1809219,1.946612924,3.100244113,1.446559735,0.9576837,-1,ken,4/6/18 16:46,4/6/18 16:47,i
